n_app_active_daily,1st_app_dly,2nd_app_dly,3rd_app_dly,2days_most_used,3days_most_used,7days_most_used,10days_most_used,n_app_active_daily_2days_mean,n_app_active_daily_2days_var,n_app_active_daily_2days_max,n_app_active_daily_2days_count,n_app_active_daily_7days_mean,n_app_active_daily_7days_var,n_app_active_daily_7days_max,n_app_active_daily_7days_count,n_app_active_daily_10days_mean,n_app_active_daily_10days_var,n_app_active_daily_10days_max,n_app_active_daily_10days_count,n_app_active_daily_day_mean,n_app_active_daily_day_max,n_app_active_daily_day_count,n_app_active_daily_3days_mean,n_app_active_daily_3days_var,n_app_active_daily_3days_max,n_app_active_daily_3days_count,n_app_installed_daily,n_app_installed_daily_2days_mean,n_app_installed_daily_2days_var,n_app_installed_daily_2days_max,n_app_installed_daily_2days_count,n_app_installed_daily_7days_mean,n_app_installed_daily_7days_var,n_app_installed_daily_7days_max,n_app_installed_daily_7days_count,n_app_installed_daily_10days_mean,n_app_installed_daily_10days_var,n_app_installed_daily_10days_max,n_app_installed_daily_10days_count,n_app_installed_daily_day_mean,n_app_installed_daily_day_max,n_app_installed_daily_day_count,n_app_installed_daily_3days_mean,n_app_installed_daily_3days_var,n_app_installed_daily_3days_max,n_app_installed_daily_3days_count,2days_most_used_installed,3days_most_used_installed,7days_most_used_installed,10days_most_used_installed,1st_cat_dly_installed,2nd_cat_dly_installed,3rd_cat_dly_installed,2days_most_used_active,3days_most_used_active,7days_most_used_active,10days_most_used_active,1st_cat_dly_active,2nd_cat_dly_active,3rd_cat_dly_active,phone_brand,price_eur,screen_size,ram_gb,release_month,release_year,camera,daily_distance_1day_mean,daily_distance_1day_var,daily_distance_1day_max,daily_distance_1day_count,daily_distance_2days_mean,daily_distance_2days_var,daily_distance_2days_max,daily_distance_2days_count,daily_distance_7days_mean,daily_distance_7days_var,daily_distance_7days_max,daily_distance_7days_count,daily_distance_10days_mean,daily_distance_10days_var,daily_distance_10days_max,daily_distance_10days_count,daily_distance_3days_mean,daily_distance_3days_var,daily_distance_3days_max,daily_distance_3days_count,labels
3.0,-1496780913081066720,242515674746466978,-1336948532393234232,-1496780913081066720,-1496780913081066720,-1496780913081066720,-1496780913081066720,3.0,-1.0,3.0,1.0,3.0,-1.0,3.0,1.0,3.0,-1.0,3.0,1.0,3.0,3.0,1.0,3.0,-1.0,3.0,1.0,39.0,39.0,-1.0,39.0,1.0,39.0,-1.0,39.0,1.0,39.0,-1.0,39.0,1.0,39.0,39.0,1.0,39.0,-1.0,39.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
204.0,6924337203824723352,-5472633337921616096,-9059005383872693597,6924337203824723352,6924337203824723352,-5472633337921616096,-5472633337921616096,150.5,5724.5,204.0,2.0,143.714285714,4596.57142857,246.0,7.0,143.714285714,4596.57142857,246.0,7.0,204.0,204.0,1.0,143.714285714,4596.57142857,246.0,7.0,48.0,47.0,2.0,48.0,2.0,48.8571428571,11.4761904762,55.0,7.0,48.8571428571,11.4761904762,55.0,7.0,48.0,48.0,1.0,48.8571428571,11.4761904762,55.0,7.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,3,420.0,5.7,3.0,9.0,2013.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
9.0,-538061441862183033,8483751493632839871,1886578604601590220,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,9.0,0.0,9.0,2.0,7.0,22.0,10.0,4.0,7.0,22.0,10.0,4.0,9.0,9.0,1.0,7.0,22.0,10.0,4.0,38.0,38.0,0.0,38.0,2.0,29.25,382.25,41.0,4.0,29.25,382.25,41.0,4.0,38.0,38.0,1.0,29.25,382.25,41.0,4.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,0,130.0,4.7,1.0,4.0,2015.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
13.0,-8581608100925065606,-8807740666788515175,628020936226491308,-8581608100925065606,-8581608100925065606,-8581608100925065606,-8581608100925065606,6.5,84.5,13.0,2.0,8.0,49.0,13.0,3.0,8.0,49.0,13.0,3.0,13.0,13.0,1.0,8.0,49.0,13.0,3.0,14.0,7.0,98.0,14.0,2.0,9.0,61.0,14.0,3.0,9.0,61.0,14.0,3.0,14.0,14.0,1.0,9.0,61.0,14.0,3.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
8.0,-538061441862183033,7460082553072507347,8557198901083791098,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,8.0,-1.0,8.0,1.0,8.0,-1.0,8.0,1.0,8.0,-1.0,8.0,1.0,8.0,8.0,1.0,8.0,-1.0,8.0,1.0,31.0,31.0,-1.0,31.0,1.0,31.0,-1.0,31.0,1.0,31.0,-1.0,31.0,1.0,31.0,31.0,1.0,31.0,-1.0,31.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,0,120.0,5.5,2.0,3.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
7.0,-3943652190894535955,1346581380304309068,-5305696816021977482,0,0,-7076362497452843593,-7076362497452843593,3.5,24.5,7.0,2.0,10.0,122.0,29.0,5.0,10.0,122.0,29.0,5.0,7.0,7.0,1.0,10.0,122.0,29.0,5.0,55.0,27.5,1512.5,55.0,2.0,43.8,599.7,55.0,5.0,43.8,599.7,55.0,5.0,55.0,55.0,1.0,43.8,599.7,55.0,5.0,548.0,548.0,548.0,548.0,548.0,730.0,405.0,548.0,548.0,548.0,548.0,548.0,704.0,405.0,3,360.0,5.1,2.0,4.0,2014.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
19.0,2577600876485430729,7312373804269065586,628020936226491308,2577600876485430729,0,2577600876485430729,2577600876485430729,9.5,180.5,19.0,2.0,8.5,99.0,19.0,4.0,8.5,99.0,19.0,4.0,19.0,19.0,1.0,8.5,99.0,19.0,4.0,47.0,23.5,1104.5,47.0,2.0,23.25,720.916666667,47.0,4.0,23.25,720.916666667,47.0,4.0,47.0,47.0,1.0,23.25,720.916666667,47.0,4.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,3,420.0,5.7,3.0,9.0,2013.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
20.0,-2749542939130691683,628020936226491308,-7615807534493013569,-2749542939130691683,-2749542939130691683,8948670408023620661,8948670408023620661,26.0,72.0,32.0,2.0,19.2857142857,40.9047619048,32.0,7.0,19.2857142857,40.9047619048,32.0,7.0,20.0,20.0,1.0,19.2857142857,40.9047619048,32.0,7.0,45.0,44.5,0.5,45.0,2.0,44.4285714286,2.28571428571,47.0,7.0,44.4285714286,2.28571428571,47.0,7.0,45.0,45.0,1.0,44.4285714286,2.28571428571,47.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,1,140.0,5.0,2.0,12.0,2013.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
3.0,-6172775651801283024,-5368809411346728624,-5720078949152207372,-6172775651801283024,-6172775651801283024,-5368809411346728624,-5368809411346728624,8.0,50.0,13.0,2.0,11.6666666667,44.2666666667,23.0,6.0,11.6666666667,44.2666666667,23.0,6.0,3.0,3.0,1.0,11.6666666667,44.2666666667,23.0,6.0,12.0,12.0,0.0,12.0,2.0,13.5,2.7,16.0,6.0,13.5,2.7,16.0,6.0,12.0,12.0,1.0,13.5,2.7,16.0,6.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
20.0,-538061441862183033,-2320783822570582843,-3139917224122487612,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,14.0,72.0,20.0,2.0,11.6666666667,52.3333333333,20.0,3.0,11.6666666667,52.3333333333,20.0,3.0,20.0,20.0,1.0,11.6666666667,52.3333333333,20.0,3.0,17.0,17.0,0.0,17.0,2.0,17.0,0.0,17.0,3.0,17.0,0.0,17.0,3.0,17.0,17.0,1.0,17.0,0.0,17.0,3.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,704.0,704.0,704.0,704.0,704.0,548.0,549.0,0,120.0,5.5,2.0,3.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
13.0,-538061441862183033,1665047061121005617,5927333115845830913,-538061441862183033,0,0,0,6.5,84.5,13.0,2.0,2.85714285714,26.8095238095,13.0,7.0,2.85714285714,26.8095238095,13.0,7.0,13.0,13.0,1.0,2.85714285714,26.8095238095,13.0,7.0,12.0,6.0,72.0,12.0,2.0,3.14285714286,29.1428571429,12.0,7.0,3.14285714286,29.1428571429,12.0,7.0,12.0,12.0,1.0,3.14285714286,29.1428571429,12.0,7.0,548.0,548.0,548.0,548.0,548.0,549.0,302.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,0,120.0,5.5,2.0,3.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
1.0,-5924787280098922359,-1,-1,-5924787280098922359,-5924787280098922359,-5924787280098922359,-5924787280098922359,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,45.0,45.0,-1.0,45.0,1.0,45.0,-1.0,45.0,1.0,45.0,-1.0,45.0,1.0,45.0,45.0,1.0,45.0,-1.0,45.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,704.0,704.0,704.0,704.0,704.0,209.0,706.0,3,410.0,5.1,3.0,4.0,2015.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
36.0,-8438435939794089197,-8446394436198082734,-8538537063399578062,-8438435939794089197,-8438435939794089197,-8438435939794089197,-8438435939794089197,36.0,-1.0,36.0,1.0,36.0,-1.0,36.0,1.0,36.0,-1.0,36.0,1.0,36.0,36.0,1.0,36.0,-1.0,36.0,1.0,52.0,52.0,-1.0,52.0,1.0,52.0,-1.0,52.0,1.0,52.0,-1.0,52.0,1.0,52.0,52.0,1.0,52.0,-1.0,52.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
2.0,3433289601737013244,-5166330690686719214,-1,3433289601737013244,0,3433289601737013244,3433289601737013244,1.0,2.0,2.0,2.0,1.0,1.33333333333,2.0,4.0,1.0,1.33333333333,2.0,4.0,2.0,2.0,1.0,1.0,1.33333333333,2.0,4.0,34.0,17.0,578.0,34.0,2.0,17.0,385.333333333,34.0,4.0,17.0,385.333333333,34.0,4.0,34.0,34.0,1.0,17.0,385.333333333,34.0,4.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,0.0,548.0,548.0,548.0,704.0,209.0,1,250.0,5.0,2.0,5.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
10.0,5195654633279707117,34559227754570733,-1,5195654633279707117,5195654633279707117,5195654633279707117,5195654633279707117,9.0,2.0,10.0,2.0,7.33333333333,9.06666666667,10.0,6.0,7.33333333333,9.06666666667,10.0,6.0,10.0,10.0,1.0,7.33333333333,9.06666666667,10.0,6.0,23.0,23.0,0.0,23.0,2.0,23.0,0.0,23.0,6.0,23.0,0.0,23.0,6.0,23.0,23.0,1.0,23.0,0.0,23.0,6.0,548.0,548.0,548.0,548.0,548.0,704.0,405.0,302.0,302.0,302.0,302.0,302.0,306.0,704.0,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
2.0,-538061441862183033,-5368809411346728624,-1,-538061441862183033,0,-538061441862183033,-538061441862183033,1.0,2.0,2.0,2.0,7.14285714286,86.4761904762,26.0,7.0,7.14285714286,86.4761904762,26.0,7.0,2.0,2.0,1.0,7.14285714286,86.4761904762,26.0,7.0,49.0,24.5,1200.5,49.0,2.0,35.0,571.666666667,49.0,7.0,35.0,571.666666667,49.0,7.0,49.0,49.0,1.0,35.0,571.666666667,49.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0.0,0.0,302.0,302.0,186.0,548.0,549.0,0,220.0,5.5,3.0,2.0,2016.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
2.0,-5472633337921616096,34559227754570733,-1,-5472633337921616096,-5472633337921616096,-5472633337921616096,-5472633337921616096,2.0,-1.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,2.0,1.0,2.0,-1.0,2.0,1.0,30.0,30.0,-1.0,30.0,1.0,30.0,-1.0,30.0,1.0,30.0,-1.0,30.0,1.0,30.0,30.0,1.0,30.0,-1.0,30.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,704.0,704.0,704.0,704.0,704.0,548.0,712.0,8,330.0,5.5,3.0,11.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
26.0,4244331088397413857,8948670408023620661,6324195652616170521,0,0,0,0,13.0,338.0,26.0,2.0,7.71428571429,173.904761905,28.0,7.0,7.71428571429,173.904761905,28.0,7.0,26.0,26.0,1.0,7.71428571429,173.904761905,28.0,7.0,34.0,17.0,578.0,34.0,2.0,9.42857142857,259.619047619,34.0,7.0,9.42857142857,259.619047619,34.0,7.0,34.0,34.0,1.0,9.42857142857,259.619047619,34.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,1,290.0,5.0,3.0,8.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
166.0,7319623665635517988,8693964245073640147,6956699582426139508,7319623665635517988,5927333115845830913,5927333115845830913,5927333115845830913,188.0,968.0,210.0,2.0,200.428571429,3094.28571429,286.0,7.0,200.428571429,3094.28571429,286.0,7.0,166.0,166.0,1.0,200.428571429,3094.28571429,286.0,7.0,46.0,42.5,24.5,46.0,2.0,49.4285714286,71.2857142857,62.0,7.0,49.4285714286,71.2857142857,62.0,7.0,46.0,46.0,1.0,49.4285714286,71.2857142857,62.0,7.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,10,150.0,4.5,1.0,4.0,2015.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
9.0,-538061441862183033,-8967115172244183586,7142467802021804804,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,9.0,-1.0,9.0,1.0,9.0,-1.0,9.0,1.0,9.0,-1.0,9.0,1.0,9.0,9.0,1.0,9.0,-1.0,9.0,1.0,38.0,38.0,-1.0,38.0,1.0,38.0,-1.0,38.0,1.0,38.0,-1.0,38.0,1.0,38.0,38.0,1.0,38.0,-1.0,38.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0,350.0,4.5,1.0,1.0,2013.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
6.0,-538061441862183033,-6159006306231678365,1665047061121005617,-538061441862183033,0,-538061441862183033,-538061441862183033,3.0,18.0,6.0,2.0,2.25,8.25,6.0,4.0,2.25,8.25,6.0,4.0,6.0,6.0,1.0,2.25,8.25,6.0,4.0,33.0,16.5,544.5,33.0,2.0,17.0,386.0,35.0,4.0,17.0,386.0,35.0,4.0,33.0,33.0,1.0,17.0,386.0,35.0,4.0,548.0,548.0,548.0,548.0,548.0,704.0,405.0,548.0,548.0,548.0,548.0,548.0,549.0,251.0,0,130.0,4.7,1.0,4.0,2015.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
4.0,-538061441862183033,7167114343576723123,-1,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,2.0,8.0,4.0,2.0,14.75,219.583333333,28.0,4.0,14.75,219.583333333,28.0,4.0,4.0,4.0,1.0,14.75,219.583333333,28.0,4.0,22.0,11.0,242.0,22.0,2.0,23.75,325.583333333,43.0,4.0,23.75,325.583333333,43.0,4.0,22.0,22.0,1.0,23.75,325.583333333,43.0,4.0,548.0,548.0,548.0,548.0,548.0,251.0,549.0,704.0,302.0,302.0,302.0,704.0,548.0,549.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
13.0,-5924787280098922359,8557198901083791098,-7339430059748502738,0,0,0,0,6.5,84.5,13.0,2.0,6.0,55.6,17.0,6.0,6.0,55.6,17.0,6.0,13.0,13.0,1.0,6.0,55.6,17.0,6.0,45.0,22.5,1012.5,45.0,2.0,23.0,635.2,47.0,6.0,23.0,635.2,47.0,6.0,45.0,45.0,1.0,23.0,635.2,47.0,6.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,960.0,7,330.0,5.7,2.0,5.0,2013.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
4.0,-285633207882735387,-8294516549489213008,8693964245073640147,-285633207882735387,-285633207882735387,-285633207882735387,-285633207882735387,4.0,-1.0,4.0,1.0,4.0,-1.0,4.0,1.0,4.0,-1.0,4.0,1.0,4.0,4.0,1.0,4.0,-1.0,4.0,1.0,7.0,7.0,-1.0,7.0,1.0,7.0,-1.0,7.0,1.0,7.0,-1.0,7.0,1.0,7.0,7.0,1.0,7.0,-1.0,7.0,1.0,704.0,704.0,704.0,704.0,704.0,548.0,714.0,704.0,704.0,704.0,704.0,704.0,548.0,714.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
10.0,6171304965385451765,628020936226491308,-1402128722534567791,6171304965385451765,6171304965385451765,6171304965385451765,6171304965385451765,20.5,220.5,31.0,2.0,19.6,227.3,37.0,5.0,19.6,227.3,37.0,5.0,10.0,10.0,1.0,19.6,227.3,37.0,5.0,21.0,21.0,0.0,21.0,2.0,17.0,90.5,22.0,5.0,17.0,90.5,22.0,5.0,21.0,21.0,1.0,17.0,90.5,22.0,5.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
5.0,-7490974478237076350,-8967115172244183586,6438120458392499922,-7490974478237076350,-7490974478237076350,-7490974478237076350,-7490974478237076350,5.0,-1.0,5.0,1.0,5.0,-1.0,5.0,1.0,5.0,-1.0,5.0,1.0,5.0,5.0,1.0,5.0,-1.0,5.0,1.0,55.0,55.0,-1.0,55.0,1.0,55.0,-1.0,55.0,1.0,55.0,-1.0,55.0,1.0,55.0,55.0,1.0,55.0,-1.0,55.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,3,320.0,5.0,2.0,4.0,2013.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
2.0,-538061441862183033,5909705644131785817,-1,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,2.0,-1.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,2.0,1.0,2.0,-1.0,2.0,1.0,74.0,74.0,-1.0,74.0,1.0,74.0,-1.0,74.0,1.0,74.0,-1.0,74.0,1.0,74.0,74.0,1.0,74.0,-1.0,74.0,1.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,263.0,263.0,263.0,263.0,263.0,1007.0,775.0,0,230.0,5.0,3.0,8.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
16.0,7460082553072507347,628020936226491308,-1496780913081066720,7460082553072507347,7460082553072507347,242515674746466978,242515674746466978,35.0,722.0,54.0,2.0,55.7142857143,699.571428571,97.0,7.0,55.7142857143,699.571428571,97.0,7.0,16.0,16.0,1.0,55.7142857143,699.571428571,97.0,7.0,24.0,24.5,0.5,25.0,2.0,26.2857142857,2.90476190476,29.0,7.0,26.2857142857,2.90476190476,29.0,7.0,24.0,24.0,1.0,26.2857142857,2.90476190476,29.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,7,430.0,5.5,2.0,3.0,2015.0,13.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1
4.0,5927333115845830913,-6159006306231678365,8693964245073640147,5927333115845830913,5927333115845830913,5927333115845830913,5927333115845830913,4.0,-1.0,4.0,1.0,4.0,-1.0,4.0,1.0,4.0,-1.0,4.0,1.0,4.0,4.0,1.0,4.0,-1.0,4.0,1.0,19.0,19.0,-1.0,19.0,1.0,19.0,-1.0,19.0,1.0,19.0,-1.0,19.0,1.0,19.0,19.0,1.0,19.0,-1.0,19.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,704.0,704.0,704.0,704.0,704.0,548.0,549.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
10.0,628020936226491308,-6523885758313726543,5521284031585796822,3433289601737013244,3433289601737013244,3433289601737013244,3433289601737013244,29.0,722.0,48.0,2.0,14.8571428571,251.80952381,48.0,7.0,14.8571428571,251.80952381,48.0,7.0,10.0,10.0,1.0,14.8571428571,251.80952381,48.0,7.0,31.0,55.0,1152.0,79.0,2.0,50.4285714286,201.952380952,79.0,7.0,50.4285714286,201.952380952,79.0,7.0,31.0,31.0,1.0,50.4285714286,201.952380952,79.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
7.0,-538061441862183033,6868430133575209713,6278185190334818598,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,9.5,12.5,12.0,2.0,4.42857142857,17.2857142857,12.0,7.0,4.42857142857,17.2857142857,12.0,7.0,7.0,7.0,1.0,4.42857142857,17.2857142857,12.0,7.0,27.0,27.5,0.5,28.0,2.0,21.2857142857,94.5714285714,28.0,7.0,21.2857142857,94.5714285714,28.0,7.0,27.0,27.0,1.0,21.2857142857,94.5714285714,28.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,405.0,302.0,1007.0,1007.0,1007.0,1007.0,302.0,262.0,0,160.0,5.5,2.0,8.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
